ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
2402,817,818,1,3500,4.12,346,4.12,0,,751.15,365.429999999978,739.4,,-19.429999999978,-393.4,,-0.0531702378019845
2403,817,819,1,3500,3.51,248,3.51,0,,375.64,415.340000000061,367.86,,-167.340000000061,-119.86,,-0.402898829874408
2404,818,272,3,49500,0,570,0,0,,581.38,581.379999999975,570,,-11.379999999975,0,,-0.0195741167566402
2405,818,812,1,2000,3.89,250,3.89,0,,239.2,266.829999999958,232.15,,-16.829999999958,17.85,,-0.063073867256158
2406,818,817,1,3500,4.12,398,4.12,0,,861.76,424.570000000028,845.35,,-26.570000000028,-447.35,,-0.0625809642697936
2407,818,820,1,1500,4.26,28,4.26,0,,92.34,25.4199999999764,90.32,,2.5800000000236,-62.32,,0.101494885917624
2408,818,869,1,1500,6.33,29,6.33,0,,592.69,44.3299999999799,578.96,,-15.3299999999799,-549.96,,-0.345815474847436
2409,819,273,3,49500,0,1204,0,0,,1218.88,1218.87999999997,1204,,-14.8799999999701,0,,-0.0122079285901569
2410,819,469,1,3000,0.34,1396,0.34,0,,1157.57,1550.81000000006,1116.2,,-154.81000000006,279.8,,-0.0998252526099612
2411,819,817,1,3500,3.51,426,3.51,0,,574.36,986.440000000162,563.68,,-560.440000000162,-137.68,,-0.568144033088753
2412,819,820,1,1500,3.52,339,3.52,0,,705.48,426.590000000156,676.19,,-87.590000000156,-337.19,,-0.20532595700819
2413,819,829,1,3000,3.79,953,3.8,0,,1175.48,1132.69000000004,1146.23,,-179.69000000004,-193.23,,-0.158640051558709
2414,820,274,3,49500,0,54,0,0,,64.88,64.8800000000192,54,,-10.8800000000192,0,,-0.16769420468582
2415,820,818,1,1500,4.26,64,4.26,0,,149.73,77.429999999993,146.52,,-13.429999999993,-82.52,,-0.173446984372907
2416,820,819,1,1500,3.52,400,3.52,0,,697,476.320000000043,662.4,,-76.320000000043,-262.4,,-0.160228417870415
2417,820,830,1,500,4.75,59,4.75,0,,85.65,57.5499999999956,82.98,,1.4500000000044,-23.98,,0.0251954821894789
2418,820,869,1,1500,5.66,363,5.66,0,,606.54,444.670000000165,577.6,,-81.670000000165,-214.6,,-0.183664290372939
2419,821,275,3,49500,0,1055,0,0,,1063.45,1063.44999999993,1055,,-8.44999999993001,0,,-0.00794583666362365
2420,821,815,1,2500,3.58,2318,3.98,0,,1518.18,2385.36000000002,1499.33,,-67.3600000000201,818.67,,-0.0282389241037074
2421,821,822,1,2000,3.95,336,3.95,0,,576.76,420.059999999946,558.72,,-84.059999999946,-222.72,,-0.200114269389984
2422,821,823,1,4000,3.73,1087,3.73,0,,921.07,1134.36000000016,903.13,,-47.36000000016,183.87,,-0.0417504143306828
2423,821,826,1,2500,4.39,312,4.39,0,,882.86,340.760000000002,864.1,,-28.760000000002,-552.1,,-0.0843995774151949
2424,822,276,3,49500,0,305,0,0,,317.03,317.029999999969,305,,-12.029999999969,0,,-0.0379459357157688
2425,822,470,1,1000,3.36,209,3.36,0,,80.61,254.089999999981,77.91,,-45.089999999981,131.09,,-0.177456806643254
2426,822,816,1,2500,3.9,1679,4.02,0,,1621.8,1700.15000000016,1598.65,,-21.1500000001599,80.3499999999999,,-0.0124400788166679
2427,822,821,1,2000,3.95,390,3.95,0,,663.33,432.03000000002,644.31,,-42.03000000002,-254.31,,-0.0972849107701272
2428,822,824,1,2000,3.95,613,3.96,0,,861.3,625.100000000027,840.98,,-12.100000000027,-227.98,,-0.019356902895579
2429,823,277,3,49500,0,1102,0,0,,1110.35,1110.35000000002,1102,,-8.35000000001992,0,,-0.0075201513036608
2430,823,821,1,4000,3.73,2067,3.77,0,,1733.8,2226.39999999997,1712.59,,-159.39999999997,354.41,,-0.0715954006467716
2431,823,824,1,2000,3.95,1031,3.99,0,,738.23,995.450000000055,716.06,,35.549999999945,314.94,,0.0357124918378051
2432,823,828,1,3000,3.84,999,3.85,0,,678.14,1057.65000000004,661.07,,-58.6500000000401,337.93,,-0.0554531272160336
2433,823,833,1,3000,4.11,1196,4.13,0,,1117.07,1222.97000000005,1100.3,,-26.9700000000501,95.7000000000001,,-0.0220528712887879
2434,824,278,3,49500,0,984,0,0,,998.48,998.480000000032,984,,-14.480000000032,0,,-0.0145020431055519
2435,824,469,1,3000,4.01,737,4.01,0,,321.92,476.68000000008,307.44,,260.31999999992,429.56,,0.546110598304683
2436,824,822,1,2000,3.95,1362,4.08,0,,1498.43,1360.2500000001,1479.75,,1.74999999989996,-117.75,,0.00128652821165214
2437,824,823,1,2000,3.95,1071,4,0,,824.05,1049.71000000002,804.18,,21.28999999998,266.82,,0.020281792113993
2438,824,834,1,9000,5.01,1387,5.01,0,,1238.43,1249.48000000001,1223.09,,137.51999999999,163.91,,0.110061785702843
2439,825,279,3,49500,0,574,0,0,,584.34,584.340000000054,574,,-10.340000000054,0,,-0.0176951774652652
2440,825,638,1,1000,3.63,1541,6.7,0,,1655.97,1475.91358162427,1575.23,,65.0864183757301,-34.23,,0.0440990713725266
2441,825,649,1,1500,4.01,1219,4.27,0,,828.46,1213.56999999994,815.97,,5.43000000006009,403.03,,0.00447440197109385
2442,825,826,1,2000,3.68,459,3.68,0,,290.74,486.489999999997,286.43,,-27.489999999997,172.57,,-0.0565068141174478
2443,825,827,1,1000,4.35,192,4.35,0,,416.63,233.520000000251,380.43,,-41.520000000251,-188.43,,-0.177800616650421
2444,826,280,3,49500,0,246,0,0,,258.9,258.900000000008,246,,-12.900000000008,0,,-0.0498261877172947
2445,826,638,1,1500,4.8,1039,4.97,0,,1799.96,1160.90850455919,1760.63,,-121.90850455919,-721.63,,-0.105011294241039
2446,826,821,1,2500,4.39,398,4.39,0,,550.1,392.649999999994,535.62,,5.35000000000599,-137.62,,0.013625366102142
2447,826,825,1,2000,3.68,474,3.68,0,,284.69,452.703824236676,281.23,,21.296175763324,192.77,,0.0470421821579096
2448,826,828,1,2000,3.94,514,3.94,0,,343.06,552.750000000065,322.26,,-38.750000000065,191.74,,-0.0701040253280153
2449,827,281,3,49500,0,150,0,0,,165.08,165.080000000059,150,,-15.080000000059,0,,-0.0913496486555222
2450,827,651,1,1000,3.99,544,4.04,0,,501.28,579.160000000047,492.13,,-35.160000000047,51.87,,-0.0607086124733134
2451,827,825,1,1000,4.35,535,4.4,0,,934.1,492.946175763267,867.22,,42.053824236733,-332.22,,0.0853111887349928
2452,827,828,1,2000,3.99,374,3.99,0,,309.26,570.319999999999,298.96,,-196.319999999999,75.04,,-0.344227801935754
2453,827,837,1,2500,3.84,263,3.84,0,,366.11,347.590000000229,333.9,,-84.590000000229,-70.9,,-0.243361431572178
2454,828,282,3,49500,0,59,0,0,,73.88,73.8800000000192,59,,-14.8800000000192,0,,-0.201407688143142
2455,828,823,1,3000,3.84,1032,3.85,0,,512.14,1179.91999999998,495.74,,-147.91999999998,536.26,,-0.125364431486866
2456,828,826,1,2000,3.94,916,3.97,0,,910.05,978.472328795862,888.66,,-62.472328795862,27.34,,-0.063846801751402
2457,828,827,1,2000,3.99,341,3.99,0,,301.8,304.860000000029,293.54,,36.139999999971,47.46,,0.118546217935995
2458,828,838,1,500,3.63,369,3.79,0,,285.68,383.640000000152,268.96,,-14.640000000152,100.04,,-0.0381607757276253
2459,829,283,3,49500,0,1494,0,0,,1505.13,1505.12999999995,1494,,-11.1299999999501,0,,-0.0073947100914542
2460,829,457,1,1000,3.65,521,3.69,0,,853.38,530.330000000045,844.77,,-9.33000000004495,-323.77,,-0.0175928195652597
2461,829,468,1,2500,1.33,282,1.33,0,,296.84,283.620000000017,293.74,,-1.620000000017,-11.74,,-0.00571186799244378
2462,829,819,1,3000,3.79,1279,3.81,0,,1570.15,1665.06000000016,1539.38,,-386.06000000016,-260.38,,-0.231859512570191
2463,829,834,1,7500,5.31,985,5.31,0,,2035.46,1173.47999999999,2020.26,,-188.47999999999,-1035.26,,-0.160616286600531
2464,830,284,3,49500,0,330,0,0,,339.98,339.980000000039,330,,-9.98000000003901,0,,-0.0293546679217538
2465,830,468,1,2500,2.85,406,2.85,0,,531.08,443.150000000139,515.32,,-37.150000000139,-109.32,,-0.0838316597091896
2466,830,820,1,500,4.75,87,4.75,0,,124.82,96.3100000000049,118.75,,-9.31000000000491,-31.75,,-0.0966670127713055
2467,830,832,1,500,4.11,46,4.11,0,,109.43,54.4699999999793,105.48,,-8.4699999999793,-59.48,,-0.155498439507665
2468,830,872,1,3000,5.96,23,5.96,0,,148.54,30.490000000027,144.16,,-7.490000000027,-121.16,,-0.24565431289014
2469,831,285,3,49500,0,822,0,0,,827.09,827.090000000061,822,,-5.09000000006097,0,,-0.0061541065664687
2470,831,457,1,1000,0.72,1124,0.89,0,,1009.54,1163.09850455926,1000.68,,-39.0985045592599,123.32,,-0.0336158153466767
2471,831,836,1,1000,3.68,656,3.78,0,,394.2,659.02000000004,389.23,,-3.02000000004,266.77,,-0.0045825619860396
2472,831,845,1,1000,5.97,338,5.98,0,,506.56,324.219999999993,500.62,,13.780000000007,-162.62,,0.0425020048115703
2473,832,286,3,49500,0,193,0,0,,202.57,202.570000000021,193,,-9.570000000021,0,,-0.0472429283705386
2474,832,459,1,2000,1.27,314,1.27,0,,142.96,322.149999999979,132.88,,-8.149999999979,181.12,,-0.0252987738630437
2475,832,830,1,500,4.11,58,4.11,0,,168.17,76.8700000000026,159.73,,-18.8700000000026,-101.73,,-0.245479380772759
2476,832,872,1,2000,6.29,48,6.29,0,,116.81,71.8700000000753,105.12,,-23.8700000000753,-57.12,,-0.332127452345211
2477,833,287,3,49500,0,3073,0,0,,3088.23,3088.23000000001,3073,,-15.23000000001,0,,-0.00493162750184085
2478,833,455,1,3000,2.7,952,2.7,0,,1110.53,949.120000000039,1099.35,,2.879999999961,-147.35,,0.00303438975046452
2479,833,823,1,3000,4.11,1776,4.19,0,,1677.98,1806.48000000004,1659.98,,-30.48000000004,116.02,,-0.0168725920021475
2480,833,834,1,10500,4.89,1196,4.89,0,,2341.74,1204.72,2326.8,,-8.72000000000003,-1130.8,,-0.00723819642738564
2481,833,838,1,2000,4.51,421,4.51,0,,1173.83,460.009999999972,1160.47,,-39.009999999972,-739.47,,-0.0848025042933293
2482,834,288,3,49500,0,4989,0,0,,5003.67,5003.67,4989,,-14.6700000000001,0,,-0.00293184802355073
2483,834,456,1,5500,2.01,2016,2.02,0,,1406.5,1999.19000000003,1391.83,,16.8099999999699,624.17,,0.00840840540417353
2484,834,824,1,9000,5.01,2067,5.01,0,,1768.14,1851.35000000007,1752.34,,215.64999999993,314.66,,0.116482566775554
2485,834,829,1,7500,5.31,823,5.31,0,,1738.53,1073.98000000001,1723.87,,-250.98000000001,-900.87,,-0.233691502635066
2486,834,833,1,10500,4.89,1062,4.89,0,,2346.76,1089.33,2332.64,,-27.3299999999999,-1270.64,,-0.0250888160612486
2487,835,289,3,49500,0,1088,0,0,,1098.44,1098.44000000007,1088,,-10.4400000000701,0,,-0.0095043880412853
2488,835,455,1,3000,2.85,821,2.85,0,,1141.93,770.522521488652,1117.87,,50.477478511348,-296.87,,0.0655107113726219
2489,835,836,1,6000,3.73,458,3.73,0,,459.79,438.469999999993,457.67,,19.530000000007,0.329999999999984,,0.0445412456952752
2490,835,840,1,3500,3.85,201,3.85,0,,533.96,275.237478511364,516.06,,-74.237478511364,-315.06,,-0.269721547054134
2491,835,846,1,1500,6.96,66,6.96,0,,578.36,84.520000000004,562.67,,-18.520000000004,-496.67,,-0.219119734974008
2492,836,290,3,49500,0,1471,0,0,,1482.02,1482.02000000005,1471,,-11.02000000005,0,,-0.00743579708779209
2493,836,456,1,5500,2.41,672,2.41,0,,884.34,680.21000000005,862.84,,-8.21000000004995,-190.84,,-0.0120698019729927
2494,836,831,1,1000,3.68,475,3.71,0,,299.61,485.050000000046,295.52,,-10.050000000046,179.48,,-0.0207195134523143
2495,836,835,1,6000,3.73,337,3.73,0,,347.87,339.650000000008,342.62,,-2.65000000000799,-5.62,,-0.00780214927133205
2496,836,846,1,2500,6.34,100,6.34,0,,329.33,102.469999999986,315.24,,-2.469999999986,-215.24,,-0.0241046159850331
2497,837,291,3,49500,0,437,0,0,,448.42,448.42000000002,437,,-11.42000000002,0,,-0.0254671959324283
2498,837,827,1,2500,3.84,628,3.84,0,,819.44,835.266175763317,755.49,,-207.266175763317,-127.49,,-0.248143863330638
2499,837,838,1,3000,3.79,734,3.79,0,,704.65,669.590000000018,697.65,,64.409999999982,36.35,,0.0961931928493261
2500,837,839,1,2500,4.94,59,4.94,0,,485.29,55.5600000000267,457.26,,3.4399999999733,-398.26,,0.061915046795746
2501,837,842,1,2000,3.61,775,3.62,0,,505.95,827.820000000167,499.26,,-52.8200000001671,275.74,,-0.0638061414319011
2502,838,292,3,49500,0,469,0,0,,485.37,485.370000000053,469,,-16.370000000053,0,,-0.0337268475596992
2503,838,454,1,3000,1.93,473,1.93,0,,680.94,422.890000000064,670.29,,50.109999999936,-197.29,,0.118494171060863
2504,838,828,1,500,3.63,643,5.12,0,,552.35,539.302328795914,536.6,,103.697671204086,106.4,,0.19228114856394
2505,838,833,1,2000,4.51,607,4.52,0,,1273.91,647.700000000018,1261.6,,-40.700000000018,-654.6,,-0.0628377335186304
2506,838,837,1,3000,3.79,577,3.79,0,,474.02,685.486175763355,469.05,,-108.486175763355,107.95,,-0.158261653697896
2507,839,293,3,49500,0,358,0,0,,370.47,370.470000000037,358,,-12.470000000037,0,,-0.0336599454747638
2508,839,837,1,2500,4.94,138,4.94,0,,817.81,99.629999999961,757.08,,38.370000000039,-619.08,,0.385124962361277
2509,839,840,1,2000,3.9,590,3.9,0,,273.48,639.300000000053,271.4,,-49.300000000053,318.6,,-0.0771155951823071
2510,839,844,1,1500,3.95,626,3.97,0,,277.23,669.479999999974,271.79,,-43.479999999974,354.21,,-0.0649459281830311
2511,839,847,1,2000,6.38,65,6.38,0,,272.53,58.5000000000363,250.55,,6.4999999999637,-185.55,,0.111111111110422
2512,840,294,3,49500,0,493,0,0,,505.41,505.410000000025,493,,-12.410000000025,0,,-0.0245543222334825
2513,840,454,1,3000,2.45,936,2.45,0,,994.86,1063.32747851145,950.5,,-127.32747851145,-14.5,,-0.119744369523578
2514,840,835,1,3500,3.85,392,3.85,0,,593.18,481.17126828531,582.98,,-89.17126828531,-190.98,,-0.185321265342959
2515,840,839,1,2000,3.9,441,3.9,0,,199.89,456.439999999987,195.61,,-15.439999999987,245.39,,-0.0338270090263505
2516,840,847,1,2500,6.4,117,6.4,0,,305.1,126.860000000044,293.16,,-9.860000000044,-176.16,,-0.0777234746968357
2517,841,295,3,49500,0,661,0,0,,670.63,670.630000000055,661,,-9.63000000005502,0,,-0.0143596319879132
2518,841,453,1,500,1.48,811,3.02,0,,736.96,770.300000000053,734.24,,40.699999999947,76.76,,0.0528365571854396
2519,841,663,1,3500,4.16,838,4.16,0,,747.44,745.250000000014,730.15,,92.749999999986,107.85,,0.124454880912424
2520,841,842,1,3500,3.9,1019,3.9,0,,523.82,1036.34080118261,511.75,,-17.34080118261,507.25,,-0.0167327207061825
2521,841,843,1,500,4.18,288,4.25,0,,395.36,292.570000000006,383.18,,-4.57000000000602,-95.18,,-0.0156201934579961
2522,842,296,3,49500,0,769,0,0,,780.31,780.310000000034,769,,-11.3100000000341,0,,-0.014494239468972
2523,842,651,1,2000,4.5,829,4.52,0,,1103.49,900.939999999995,1064.33,,-71.9399999999951,-235.33,,-0.0798499345128371
2524,842,837,1,2000,3.61,851,3.63,0,,489.78,887.920000000012,482.64,,-36.920000000012,368.36,,-0.0415803225515942
2525,842,841,1,3500,3.9,1207,3.91,0,,626.79,1153.42000000007,619.84,,53.5799999999299,587.16,,0.046453156699144
2526,842,844,1,1500,3.9,390,3.9,0,,396.46,466.94000000014,381.58,,-76.94000000014,8.42000000000002,,-0.164774917548544
2527,843,297,3,49500,0,632,0,0,,640.72,640.719999999986,632,,-8.71999999998604,0,,-0.0136096890997413
2528,843,665,1,2000,3.73,1012,3.77,0,,804.4,1142.6411022906,788.02,,-130.6411022906,223.98,,-0.114332577419725
2529,843,841,1,500,4.18,349,4.33,0,,658.85,309.030801182634,643.15,,39.969198817366,-294.15,,0.12933726562015
2530,843,844,1,3000,4.25,446,4.25,0,,307.57,420.949198817419,303.29,,25.050801182581,142.71,,0.0595102716740089
2531,843,848,1,2000,6.45,49,6.45,0,,198.59,44.9599999999991,183.95,,4.0400000000009,-134.95,,0.0898576512455735
2532,844,298,3,49500,0,466,0,0,,473.65,473.650000000103,466,,-7.65000000010298,0,,-0.0161511664733481
2533,844,839,1,1500,3.95,538,3.96,0,,252.41,588.220000000059,245.71,,-50.220000000059,292.29,,-0.0853762197818061
2534,844,842,1,1500,3.9,651,3.92,0,,581.24,633.849198817435,545.05,,17.150801182565,105.95,,0.0270581728502033
2535,844,843,1,3000,4.25,426,4.25,0,,298.15,524.958726677534,294.27,,-98.958726677534,131.73,,-0.188507632407302
2536,844,848,1,3500,6,178,6,0,,196.41,196.321273322493,183.73,,-18.321273322493,-5.72999999999999,,-0.0933229140807222
2537,845,299,3,49500,0,805,0,0,,813.24,813.239999999968,805,,-8.23999999996795,0,,-0.0101323102650734
2538,845,459,1,2000,7.72,12,7.72,0,,287.14,36.4700000000084,270.31,,-24.4700000000084,-258.31,,-0.670962434878058
2539,845,467,1,2500,2.09,339,2.09,0,,195.93,309.801495440857,195.93,,29.198504559143,143.07,,0.094249075581745
2540,845,831,1,1000,5.97,444,6,0,,776.84,467.897934832471,779.77,,-23.897934832471,-335.77,,-0.0510751021823329
2541,845,846,1,2500,7.86,65,7.86,0,,1843.86,60.990000000027,1781.32,,4.009999999973,-1716.32,,0.0657484833574557
2542,845,875,1,3000,7.14,227,7.14,0,,1785.5,220.230000000025,1746.42,,6.769999999975,-1519.42,,0.030740589383709
2543,846,300,3,49500,0,211,0,0,,223.02,223.020000000018,211,,-12.020000000018,0,,-0.0538965115237065
2544,846,835,1,1500,6.96,166,6.96,0,,875.01,187.66000000001,844.04,,-21.66000000001,-678.04,,-0.115421506980757
2545,846,836,1,2500,6.34,239,6.34,0,,662.27,251.660000000047,647.21,,-12.660000000047,-408.21,,-0.0503059683702004
2546,846,845,1,2500,7.86,81,7.86,0,,1892.51,80.1000000000058,1840.45,,0.899999999994193,-1759.45,,0.0112359550561065
2547,846,847,1,3500,7.67,80,7.67,0,,1558.91,73.5900000000474,1487.21,,6.4099999999526,-1407.21,,0.0871042261169789
2548,846,856,1,1500,7.52,66,7.52,0,,406.76,84.3499999999985,388.93,,-18.3499999999985,-322.93,,-0.217545939537627
2549,847,301,3,49500,0,256,0,0,,268.43,268.430000000058,256,,-12.430000000058,0,,-0.0463062995941411
2550,847,839,1,2000,6.38,123,6.38,0,,450.13,113.360000000007,394.24,,9.639999999993,-271.24,,0.0850388143965455
2551,847,840,1,2500,6.4,276,6.4,0,,499.43,304.760000000067,468.03,,-28.760000000067,-192.03,,-0.0943693398085729
2552,847,846,1,3500,7.67,75,7.67,0,,1753.5,72.5000000000291,1700.16,,2.4999999999709,-1625.16,,0.0344827586202744
2553,847,848,1,5000,7.62,163,7.62,0,,1342.01,159.060000000004,1304.05,,3.93999999999599,-1141.05,,0.0247705268451898
2554,847,857,1,3500,8.29,57,8.29,0,,200.41,55.9200000000346,182.56,,1.0799999999654,-125.56,,0.0193133047203994
2555,848,302,3,49500,0,95,0,0,,104.4,104.399999999986,95,,-9.39999999998599,0,,-0.0900383141761231
2556,848,447,1,4000,5.59,333,5.59,0,,1436.84,341.038897709469,1412.77,,-8.03889770946898,-1079.77,,-0.0235717912632867
2557,848,843,1,2000,6.45,90,6.45,0,,390.33,102.82237561301,367.44,,-12.82237561301,-277.44,,-0.124704136979574
2558,848,844,1,3500,6,303,6,0,,316.95,355.980000000075,284.11,,-52.980000000075,18.89,,-0.14882858587579
2559,848,847,1,5000,7.62,96,7.62,0,,1518.02,96.6900000000168,1472.12,,-0.690000000016795,-1376.12,,-0.00713620850156867
2560,848,858,1,3000,7.25,113,7.25,0,,200.1,115.570000000006,180.38,,-2.570000000006,-67.38,,-0.0222376049148211
2561,849,303,3,49500,0,1470,0,0,,1473.51,1473.51000000001,1470,,-3.51000000001,0,,-0.0023820673086779
2562,849,447,1,4000,1.87,957,1.87,0,,1447.06,772.993734361996,1416.33,,184.006265638004,-459.33,,0.238043670289096
2563,849,664,1,5500,5.88,823,5.88,0,,1879.07,839.832154005503,1868.11,,-16.832154005503,-1045.11,,-0.0200422833601018
2564,849,665,1,1000,6.48,145,6.48,0,,1553.17,322.414111632497,1506.64,,-177.414111632497,-1361.64,,-0.550267823992525
2565,849,851,1,2000,7.13,94,7.13,0,,1190.76,95.6812733224869,1176.22,,-1.6812733224869,-1082.22,,-0.0175716027191684
2566,849,853,1,2500,6.45,189,6.45,0,,668.34,212.680000000036,650.01,,-23.680000000036,-461.01,,-0.11134098175678
2567,849,859,1,5500,7.36,61,7.36,0,,556.84,57.8000000000247,535.83,,3.1999999999753,-474.83,,0.0553633217988569
2568,850,304,3,49500,0,327,0,0,,333.09,333.090000000025,327,,-6.09000000002499,0,,-0.0182833468432692
2569,850,668,1,4500,3.84,1608,3.85,0,,593.11,1541.43000000011,591.38,,66.5699999998899,1016.62,,0.0431871703547259
2570,850,851,1,3500,4.8,267,4.8,0,,1121.48,267.069999999999,1108.14,,-0.0699999999990268,-841.14,,-0.000262103568349223
2571,850,852,1,2500,3.67,114,3.67,0,,60.73,123.18,60.57,,-9.18000000000001,53.43,,-0.0745250852411106
2572,850,854,1,2500,3.38,385,3.38,0,,1181.51,417.140000000079,1170.19,,-32.140000000079,-785.19,,-0.0770484729349209
2573,851,305,3,49500,0,732,0,0,,737.8,737.799999999959,732,,-5.79999999995903,0,,-0.00786120899967383
2574,851,669,1,5500,4.62,1033,4.62,0,,1410.21,1061.06000000002,1400.4,,-28.06000000002,-367.4,,-0.0264452528603655
2575,851,849,1,2000,7.13,140,7.13,0,,1358.73,131.310000000012,1338.75,,8.689999999988,-1198.75,,0.066179270428659
2576,851,850,1,3500,4.8,442,4.8,0,,1047.26,431.590000000025,1035.75,,10.409999999975,-593.75,,0.0241201139970213
2577,851,853,1,1500,4.11,119,4.11,0,,115.64,124.810000000048,115.21,,-5.81000000004801,3.79000000000001,,-0.0465507571512361
2578,852,306,3,49500,0,83,0,0,,89.16,89.1600000000325,83,,-6.1600000000325,0,,-0.0690892777033451
2579,852,850,1,2500,3.67,327,3.67,0,,128.43,290.660000000039,127.61,,36.339999999961,199.39,,0.125025803343962
2580,852,853,1,2000,3.49,221,3.49,0,,768.16,205.590000000018,757.27,,15.409999999982,-536.27,,0.0749550075391831
2581,852,854,1,500,3.85,205,3.87,0,,963.62,280.000000000036,947.27,,-75.000000000036,-742.27,,-0.267857142857237
2582,852,860,1,2000,6.08,106,6.08,0,,236.02,102.700000000026,233.32,,3.29999999997401,-127.32,,0.0321324245372266
2583,853,307,3,49500,0,142,0,0,,147.41,147.41000000001,142,,-5.41000000001,0,,-0.0367003595414805
2584,853,849,1,2500,6.45,452,6.45,0,,924.34,458.000000000036,902.79,,-6.00000000003598,-450.79,,-0.0131004366813002
