ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
2619,859,887,1,4000,9.21,17,9.21,0,,478.69,16.0000000000291,466.63,,=G2620-L2620,=G2620-M2620,,=O2620/L2620
2620,860,314,3,49500,0,322,0,0,,330.08,330.080000000038,322,,=G2621-L2621,=G2621-M2621,,=O2621/L2621
2621,860,852,1,2000,6.08,226,6.08,0,,285.62,246.360000000036,279.24,,=G2622-L2622,=G2622-M2622,,=O2622/L2622
2622,860,853,1,2500,5.77,383,5.77,0,,276.91,423.270000000047,268.79,,=G2623-L2623,=G2623-M2623,,=O2623/L2623
2623,860,859,1,4000,8.17,69,8.17,0,,587.1,62.3399999999965,573.46,,=G2624-L2624,=G2624-M2624,,=O2624/L2624
2624,860,861,1,2500,4.69,119,4.69,0,,393.45,112.040000000022,384.09,,=G2625-L2625,=G2625-M2625,,=O2625/L2625
2625,860,888,1,3500,8.33,41,8.33,0,,62.4,46.1800000000075,60.44,,=G2626-L2626,=G2626-M2626,,=O2626/L2626
2626,861,315,3,49500,0,28,0,0,,33.66,33.6599999999962,28,,=G2627-L2627,=G2627-M2627,,=O2627/L2627
2627,861,854,1,500,9.03,12,9.03,0,,734.4,11.9699999999866,706.44,,=G2628-L2628,=G2628-M2628,,=O2628/L2628
2628,861,860,1,2500,4.69,149,4.69,0,,416.9,160.40000000003,406.54,,=G2629-L2629,=G2629-M2629,,=O2629/L2629
2629,861,888,1,4000,9.06,26,9.06,0,,524.85,25.8800000000192,516.82,,=G2630-L2630,=G2630-M2630,,=O2630/L2630
2630,861,907,1,1500,6.57,187,6.57,0,,299.19,174.740000000019,293.19,,=G2631-L2631,=G2631-M2631,,=O2631/L2631
2631,861,910,1,1500,9.61,53,9.61,0,,75.61,56.8299999999944,73.26,,=G2632-L2632,=G2632-M2632,,=O2632/L2632
2632,862,316,3,49500,0,475,0,0,,485.94,485.940000000024,475,,=G2633-L2633,=G2633-M2633,,=O2633/L2633
2633,862,465,1,3500,4.5,239,4.5,0,,961.34,238.500000000021,959.53,,=G2634-L2634,=G2634-M2634,,=O2634/L2634
2634,862,466,1,5000,5.4,590,5.4,0,,447.84,615.949999999997,434.41,,=G2635-L2635,=G2635-M2635,,=O2635/L2635
2635,862,863,1,1000,8.47,175,8.47,0,,735.23,197.550000000061,711.94,,=G2636-L2636,=G2636-M2636,,=O2636/L2636
2636,862,889,1,500,7.5,100,7.5,0,,88.61,93.7700000000404,86.84,,=G2637-L2637,=G2637-M2637,,=O2637/L2637
2637,863,317,3,49500,0,55,0,0,,62.88,62.880000000041,55,,=G2638-L2638,=G2638-M2638,,=O2638/L2638
2638,863,856,1,2000,7.07,134,7.07,0,,485.84,159.400000000037,459.12,,=G2639-L2639,=G2639-M2639,,=O2639/L2639
2639,863,862,1,1000,8.47,164,8.47,0,,953.55,163.610000000051,943.55,,=G2640-L2640,=G2640-M2640,,=O2640/L2640
2640,863,885,1,500,7.05,184,7.07,0,,604.06,192.260000000052,577.48,,=G2641-L2641,=G2641-M2641,,=O2641/L2641
2641,863,890,1,3000,8.98,118,8.98,0,,177.28,160.380000000026,167.79,,=G2642-L2642,=G2642-M2642,,=O2642/L2642
2642,864,318,3,49500,0,677,0,0,,685.67,685.670000000071,677,,=G2643-L2643,=G2643-M2643,,=O2643/L2643
2643,864,732,1,4000,7.94,200,7.94,0,,526.91,181.98000000001,517.42,,=G2644-L2644,=G2644-M2644,,=O2644/L2644
2644,864,865,1,4500,6.74,821,6.74,0,,2140.54,852.649999999972,2078.23,,=G2645-L2645,=G2645-M2645,,=O2645/L2645
2645,864,867,1,1500,8.61,155,8.61,0,,743.48,134.5,735.32,,=G2646-L2646,=G2646-M2646,,=O2646/L2646
2646,864,913,1,2500,23.35,3,23.35,0,,2567.98,0,2491.31,,=G2647-L2647,=G2647-M2647,,=O2647/L2647
2647,865,319,3,49500,0,607,0,0,,618.31,618.310000000099,607,,=G2648-L2648,=G2648-M2648,,=O2648/L2648
2648,865,733,1,5000,6.95,776,6.95,0,,893.09,1021.27999999999,874.56,,=G2649-L2649,=G2649-M2649,,=O2649/L2649
2649,865,864,1,4500,6.74,428,6.74,0,,1633.97,444.270000000047,1583.59,,=G2650-L2650,=G2650-M2650,,=O2650/L2650
2650,865,866,1,1000,7.02,895,7.7,0,,1824.19,681.909999999996,1764.76,,=G2651-L2651,=G2651-M2651,,=O2651/L2651
2651,865,868,1,500,12.32,127,12.33,0,,572.3,131.320000000036,560.8,,=G2652-L2652,=G2652-M2652,,=O2652/L2652
2652,866,320,3,49500,0,2467,0,0,,2478.31,2478.30999999995,2467,,=G2653-L2653,=G2653-M2653,,=O2653/L2653
2653,866,736,1,3500,6.66,1651,6.71,0,,2295.06,1653.57000000003,2215.51,,=G2654-L2654,=G2654-M2654,,=O2654/L2654
2654,866,737,1,2000,5.36,2035,6.22,0,,1875.77,1884.27000000013,1845.73,,=G2655-L2655,=G2655-M2655,,=O2655/L2655
2655,866,810,1,2500,6.49,399,6.49,0,,973.52,579.860000000029,930.07,,=G2656-L2656,=G2656-M2656,,=O2656/L2656
2656,866,812,1,1000,6.47,593,6.59,0,,1137.6,472.280000000115,1070.54,,=G2657-L2657,=G2657-M2657,,=O2657/L2657
2657,866,865,1,1000,7.02,466,7.07,0,,1076.62,466.310000000077,1037.49,,=G2658-L2658,=G2658-M2658,,=O2658/L2658
2658,866,868,1,1500,10.37,329,10.37,0,,453.43,320.21000000002,433.23,,=G2659-L2659,=G2659-M2659,,=O2659/L2659
2659,866,869,1,2500,8.23,434,8.23,0,,594.65,524.840000000069,553.24,,=G2660-L2660,=G2660-M2660,,=O2660/L2660
2660,867,321,3,49500,0,214,0,0,,219.78,219.780000000027,214,,=G2661-L2661,=G2661-M2661,,=O2661/L2661
2661,867,864,1,1500,8.61,227,8.61,0,,1161.75,219.709999999991,1143.72,,=G2662-L2662,=G2662-M2662,,=O2662/L2662
2662,867,868,1,3500,7.39,347,7.39,0,,685.99,357.370000000031,668.87,,=G2663-L2663,=G2663-M2663,,=O2663/L2663
2663,867,870,1,1500,6.87,92,6.87,0,,348.93,72.8800000000046,344.75,,=G2664-L2664,=G2664-M2664,,=O2664/L2664
2664,868,322,3,49500,0,408,0,0,,417.81,417.810000000019,408,,=G2665-L2665,=G2665-M2665,,=O2665/L2665
2665,868,865,1,500,12.32,180,12.35,0,,809.04,179.800000000002,791.7,,=G2666-L2666,=G2666-M2666,,=O2666/L2666
2666,868,866,1,1500,10.37,605,10.41,0,,898.05,611.090000000061,845.81,,=G2667-L2667,=G2667-M2667,,=O2667/L2667
2667,868,867,1,3500,7.39,199,7.39,0,,711.93,203.230000000025,698.23,,=G2668-L2668,=G2668-M2668,,=O2668/L2668
2668,868,869,1,2000,7.02,159,7.02,0,,183.75,164.459999999999,172.5,,=G2669-L2669,=G2669-M2669,,=O2669/L2669
2669,868,871,1,2500,8.29,153,8.29,0,,991.63,156.940000000016,965.27,,=G2670-L2670,=G2670-M2670,,=O2670/L2670
2670,869,323,3,49500,0,47,0,0,,54.07,54.0700000000579,47,,=G2671-L2671,=G2671-M2671,,=O2671/L2671
2671,869,818,1,1500,6.33,112,6.33,0,,715.14,128.879999999997,701.29,,=G2672-L2672,=G2672-M2672,,=O2672/L2672
2672,869,820,1,1500,5.66,306,5.66,0,,483.06,374.430000000051,458.25,,=G2673-L2673,=G2673-M2673,,=O2673/L2673
2673,869,866,1,2500,8.23,710,8.24,0,,999.13,835.61000000016,945.21,,=G2674-L2674,=G2674-M2674,,=O2674/L2674
2674,869,868,1,2000,7.02,95,7.02,0,,161.58,106.790000000015,145.52,,=G2675-L2675,=G2675-M2675,,=O2675/L2675
2675,869,872,1,2500,7.96,230,7.96,0,,695.59,245.390000000028,668.33,,=G2676-L2676,=G2676-M2676,,=O2676/L2676
2676,870,324,3,49500,0,77,0,0,,82.38,82.3800000000192,77,,=G2677-L2677,=G2677-M2677,,=O2677/L2677
2677,870,867,1,1500,6.87,147,6.87,0,,569.23,140.200000000004,558.78,,=G2678-L2678,=G2678-M2678,,=O2678/L2678
2678,870,871,1,5500,7.78,150,7.78,0,,439.16,135.740000000034,431.28,,=G2679-L2679,=G2679-M2679,,=O2679/L2679
2679,871,325,3,49500,0,42,0,0,,46.93,46.9300000000293,42,,=G2680-L2680,=G2680-M2680,,=O2680/L2680
2680,871,868,1,2500,8.29,257,8.29,0,,1574.94,253.680000000036,1524.1,,=G2681-L2681,=G2681-M2681,,=O2681/L2681
2681,871,870,1,5500,7.78,92,7.78,0,,539.44,83.0300000000206,532.31,,=G2682-L2682,=G2682-M2682,,=O2682/L2682
2682,871,872,1,2000,6.94,79,6.94,0,,92.39,89.380000000041,90.47,,=G2683-L2683,=G2683-M2683,,=O2683/L2683
2683,871,874,1,2500,7.87,265,7.87,0,,1390.14,251.680000000029,1361.89,,=G2684-L2684,=G2684-M2684,,=O2684/L2684
2684,872,326,3,49500,0,40,0,0,,50.32,50.3200000000142,40,,=G2685-L2685,=G2685-M2685,,=O2685/L2685
2685,872,460,1,3500,5.86,227,5.86,0,,720.27,235.760000000045,703.41,,=G2686-L2686,=G2686-M2686,,=O2686/L2686
2686,872,830,1,3000,5.96,70,5.96,0,,211.67,101.7100000001,207.92,,=G2687-L2687,=G2687-M2687,,=O2687/L2687
2687,872,832,1,2000,6.29,86,6.29,0,,88.04,70.8700000000244,81.6,,=G2688-L2688,=G2688-M2688,,=O2688/L2688
2688,872,869,1,2500,7.96,373,7.96,0,,980.54,416.480000000068,941.29,,=G2689-L2689,=G2689-M2689,,=O2689/L2689
2689,872,871,1,2000,6.94,34,6.94,0,,78.14,40.8000000000611,74.38,,=G2690-L2690,=G2690-M2690,,=O2690/L2690
2690,873,327,3,49500,0,25,0,0,,28.83,28.8300000000454,25,,=G2691-L2691,=G2691-M2691,,=O2691/L2691
2691,873,462,1,1500,3.45,32,3.45,0,,223.27,33.5800000000381,222.76,,=G2692-L2692,=G2692-M2692,,=O2692/L2692
2692,873,874,1,2000,7.7,34,7.7,0,,281.51,28.1000000000203,275.48,,=G2693-L2693,=G2693-M2693,,=O2693/L2693
2693,874,328,3,49500,0,808,0,0,,819.67,819.67000000002,808,,=G2694-L2694,=G2694-M2694,,=O2694/L2694
2694,874,461,1,2000,2.35,469,2.35,0,,538.11,443.379450100859,535.58,,=G2695-L2695,=G2695-M2695,,=O2695/L2695
2695,874,871,1,2500,7.87,304,7.87,0,,2030.62,286.940000000016,1985.85,,=G2696-L2696,=G2696-M2696,,=O2696/L2696
2696,874,873,1,2000,7.7,16,7.7,0,,223.81,15.4600000000282,220.43,,=G2697-L2697,=G2697-M2697,,=O2697/L2697
2697,874,875,1,4000,6.81,132,6.81,0,,1417.1,146.02054989917,1390.27,,=G2698-L2698,=G2698-M2698,,=O2698/L2698
2698,875,329,3,49500,0,486,0,0,,499.18,499.180000000007,486,,=G2699-L2699,=G2699-M2699,,=O2699/L2699
2699,875,460,1,3500,2.21,801,2.21,0,,315.98,864.110549899211,301.1,,=G2700-L2700,=G2700-M2700,,=O2700/L2700
2700,875,845,1,3000,7.14,182,7.14,0,,1776.35,175.090000000032,1738.18,,=G2701-L2701,=G2701-M2701,,=O2701/L2701
2701,875,874,1,4000,6.81,268,6.81,0,,1973.15,248.140000000013,1938.2,,=G2702-L2702,=G2702-M2702,,=O2702/L2702
2702,875,878,1,1000,8.17,228,8.17,0,,623.19,237.440000000031,606.38,,=G2703-L2703,=G2703-M2703,,=O2703/L2703
2703,876,330,3,49500,0,639,0,0,,649.54,649.540000000044,639,,=G2704-L2704,=G2704-M2704,,=O2704/L2704
2704,876,462,1,1500,4.35,133,4.35,0,,265.31,139.440000000016,260.72,,=G2705-L2705,=G2705-M2705,,=O2705/L2705
2705,876,877,1,1500,7.71,129,7.71,0,,438.59,129.919999999998,432.84,,=G2706-L2706,=G2706-M2706,,=O2706/L2706
2706,876,879,1,1000,8.12,20,8.12,0,,23.33,20.2600000000165,21.92,,=G2707-L2707,=G2707-M2707,,=O2707/L2707
2707,877,331,3,49500,0,1027,0,0,,1031.31,1031.31,1027,,=G2708-L2708,=G2708-M2708,,=O2708/L2708
2708,877,461,1,2000,5.87,874,5.9,0,,923.79,896.970000000066,908.49,,=G2709-L2709,=G2709-M2709,,=O2709/L2709
2709,877,876,1,1500,7.71,441,7.72,0,,710.02,437.610000000015,701.46,,=G2710-L2710,=G2710-M2710,,=O2710/L2710
2710,877,878,1,1000,7.62,275,7.63,0,,987.06,275.340000000011,976.12,,=G2711-L2711,=G2711-M2711,,=O2711/L2711
2711,877,880,1,2000,7.79,71,7.79,0,,134.03,72.2200000000157,130.83,,=G2712-L2712,=G2712-M2712,,=O2712/L2712
2712,878,332,3,49500,0,576,0,0,,586.03,586.030000000013,576,,=G2713-L2713,=G2713-M2713,,=O2713/L2713
2713,878,855,1,2500,7.99,160,7.99,0,,1011.13,161.500000000007,986.2,,=G2714-L2714,=G2714-M2714,,=O2714/L2714
2714,878,875,1,1000,8.17,503,8.25,0,,1056.87,518.880000000062,1032.98,,=G2715-L2715,=G2715-M2715,,=O2715/L2715
2715,878,877,1,1000,7.62,465,7.67,0,,994.81,351.800000000039,985.09,,=G2716-L2716,=G2716-M2716,,=O2716/L2716
2716,878,881,1,4500,7.94,205,7.94,0,,410.72,205.43,401.88,,=G2717-L2717,=G2717-M2717,,=O2717/L2717
2717,879,333,3,49500,0,31,0,0,,31.76,31.7600000000093,31,,=G2718-L2718,=G2718-M2718,,=O2718/L2718
2718,879,876,1,1000,8.12,77,8.12,0,,101.78,80.6399999999994,100.01,,=G2719-L2719,=G2719-M2719,,=O2719/L2719
2719,879,880,1,500,7.78,25,7.78,0,,36.92,26.1100000000078,34.91,,=G2720-L2720,=G2720-M2720,,=O2720/L2720
2720,879,882,1,1000,7.87,13,7.87,0,,13.28,11.0400000000081,12.46,,=G2721-L2721,=G2721-M2721,,=O2721/L2721
2721,880,334,3,49500,0,70,0,0,,73.46,73.4600000000209,70,,=G2722-L2722,=G2722-M2722,,=O2722/L2722
2722,880,877,1,2000,7.79,216,7.79,0,,273.73,332.950000000062,267.28,,=G2723-L2723,=G2723-M2723,,=O2723/L2723
2723,880,879,1,500,7.78,19,7.78,0,,39.68,18.260000000002,38.58,,=G2724-L2724,=G2724-M2724,,=O2724/L2724
2724,880,881,1,2500,7.8,47,7.8,0,,100.93,44.0800000000162,97.46,,=G2725-L2725,=G2725-M2725,,=O2725/L2725
2725,880,883,1,1000,7.01,31,7.01,0,,64.96,34.3199999999924,63.45,,=G2726-L2726,=G2726-M2726,,=O2726/L2726
2726,881,335,3,49500,0,443,0,0,,448.82,448.82000000005,443,,=G2727-L2727,=G2727-M2727,,=O2727/L2727
2727,881,465,1,3500,2.48,507,2.48,0,,196.89,520.070000000079,193.2,,=G2728-L2728,=G2728-M2728,,=O2728/L2728
2728,881,878,1,4500,7.94,332,7.94,0,,672.16,227.520000000011,653,,=G2729-L2729,=G2729-M2729,,=O2729/L2729
2729,881,880,1,2500,7.8,26,7.8,0,,120.26,137.760000000009,117.76,,=G2730-L2730,=G2730-M2730,,=O2730/L2730
2730,881,884,1,3000,7.09,102,7.09,0,,183.39,102.530000000027,177.45,,=G2731-L2731,=G2731-M2731,,=O2731/L2731
2731,882,336,3,49500,0,25,0,0,,26.39,26.3900000000139,25,,=G2732-L2732,=G2732-M2732,,=O2732/L2732
2732,882,879,1,1000,7.87,29,7.87,0,,39.53,29.8200000000069,39.88,,=G2733-L2733,=G2733-M2733,,=O2733/L2733
2733,882,883,1,1000,7.7,26,7.7,0,,19.5,27.4300000000075,16.62,,=G2734-L2734,=G2734-M2734,,=O2734/L2734
2734,883,337,3,49500,0,35,0,0,,37.6,37.5999999999985,35,,=G2735-L2735,=G2735-M2735,,=O2735/L2735
2735,883,464,1,2000,3.92,62,3.92,0,,67.51,70.1600000000544,62.19,,=G2736-L2736,=G2736-M2736,,=O2736/L2736
2736,883,880,1,1000,7.01,90,7.01,0,,85.43,90.8600000000078,82.26,,=G2737-L2737,=G2737-M2737,,=O2737/L2737
2737,883,882,1,1000,7.7,12,7.7,0,,14.89,15.3500000000058,14.04,,=G2738-L2738,=G2738-M2738,,=O2738/L2738
2738,884,338,3,49500,0,138,0,0,,143.54,143.540000000015,138,,=G2739-L2739,=G2739-M2739,,=O2739/L2739
2739,884,464,1,2000,3.18,66,3.18,0,,60.25,61.8500000000058,59.12,,=G2740-L2740,=G2740-M2740,,=O2740/L2740
2740,884,881,1,3000,7.09,247,7.09,0,,344.58,259.060000000019,334.19,,=G2741-L2741,=G2741-M2741,,=O2741/L2741
2741,884,889,1,1500,7.86,21,7.86,0,,110.45,22.0500000000101,102.44,,=G2742-L2742,=G2742-M2742,,=O2742/L2742
2742,885,339,3,49500,0,44,0,0,,51.13,51.1300000000337,44,,=G2743-L2743,=G2743-M2743,,=O2743/L2743
2743,885,445,1,1000,6.37,82,6.37,0,,371.26,95.3100000000267,354.4,,=G2744-L2744,=G2744-M2744,,=O2744/L2744
2744,885,857,1,3500,7.39,74,7.39,0,,202.77,89.800000000032,180.98,,=G2745-L2745,=G2745-M2745,,=O2745/L2745
2745,885,863,1,500,7.05,148,7.06,0,,832.3,142.080000000089,818.51,,=G2746-L2746,=G2746-M2746,,=O2746/L2746
2746,885,892,1,500,8.3,235,8.36,0,,370.26,226.410000000018,359.35,,=G2747-L2747,=G2747-M2747,,=O2747/L2747
2747,886,340,3,49500,0,273,0,0,,282.26,282.260000000016,273,,=G2748-L2748,=G2748-M2748,,=O2748/L2748
2748,886,445,1,1000,1.05,624,1.07,0,,199.81,640.760000000074,197.35,,=G2749-L2749,=G2749-M2749,,=O2749/L2749
2749,886,858,1,5000,7.67,150,7.67,0,,528.6,150.180000000043,490.3,,=G2750-L2750,=G2750-M2750,,=O2750/L2750
2750,886,887,1,500,6.84,85,6.84,0,,1009.7,90.6400000000139,984.63,,=G2751-L2751,=G2751-M2751,,=O2751/L2751
2751,886,892,1,1000,6.8,611,6.94,0,,1088.27,627.300000000046,1078.49,,=G2752-L2752,=G2752-M2752,,=O2752/L2752
2752,887,341,3,49500,0,28,0,0,,30.77,30.7700000000186,28,,=G2753-L2753,=G2753-M2753,,=O2753/L2753
2753,887,859,1,4000,9.21,83,9.21,0,,819.05,107.569999999985,796.4,,=G2754-L2754,=G2754-M2754,,=O2754/L2754
2754,887,886,1,500,6.84,229,6.89,0,,1100.21,258.070000000101,1062.12,,=G2755-L2755,=G2755-M2755,,=O2755/L2755
2755,887,888,1,1500,7.89,81,7.89,0,,611.33,68.2900000000227,588.68,,=G2756-L2756,=G2756-M2756,,=O2756/L2756
2756,887,893,1,500,6.87,41,6.87,0,,358.44,52.3265992091619,350.21,,=G2757-L2757,=G2757-M2757,,=O2757/L2757
2757,888,342,3,49500,0,135,0,0,,137.61,137.610000000022,135,,=G2758-L2758,=G2758-M2758,,=O2758/L2758
2758,888,860,1,3500,8.33,201,8.33,0,,179.29,227.98000000001,173.11,,=G2759-L2759,=G2759-M2759,,=O2759/L2759
2759,888,861,1,4000,9.06,79,9.06,0,,528.2,81.5699999999851,506.42,,=G2760-L2760,=G2760-M2760,,=O2760/L2760
2760,888,887,1,1500,7.89,100,7.89,0,,797.16,106.056599209194,778.05,,=G2761-L2761,=G2761-M2761,,=O2761/L2761
2761,888,894,1,1000,6.94,35,6.94,0,,76.41,36.3734007908642,74.2,,=G2762-L2762,=G2762-M2762,,=O2762/L2762
2762,888,910,1,2000,7.51,78,7.51,0,,231.57,72.2900000000008,224.93,,=G2763-L2763,=G2763-M2763,,=O2763/L2763
2763,889,343,3,49500,0,73,0,0,,75.4,75.4000000000378,73,,=G2764-L2764,=G2764-M2764,,=O2764/L2764
2764,889,862,1,500,7.5,171,7.52,0,,186.56,175.689999999995,173.4,,=G2765-L2765,=G2765-M2765,,=O2765/L2765
2765,889,884,1,1500,7.86,21,7.86,0,,106.71,22.2399999999979,99.85,,=G2766-L2766,=G2766-M2766,,=O2766/L2766
2766,889,895,1,500,8.59,69,8.59,0,,78.42,62.4900000000197,74.01,,=G2767-L2767,=G2767-M2767,,=O2767/L2767
2767,890,344,3,49500,0,46,0,0,,51.09,51.0900000000037,46,,=G2768-L2768,=G2768-M2768,,=O2768/L2768
2768,890,863,1,3000,8.98,83,8.98,0,,241.86,119.210000000028,224.54,,=G2769-L2769,=G2769-M2769,,=O2769/L2769
2769,890,891,1,1000,7.52,206,7.52,0,,196.38,244.770000000011,193.24,,=G2770-L2770,=G2770-M2770,,=O2770/L2770
2770,890,896,1,2000,8.26,9,8.26,0,,67.77,10.1600000000107,63.78,,=G2771-L2771,=G2771-M2771,,=O2771/L2771
2771,891,345,3,49500,0,230,0,0,,233.34,233.340000000047,230,,=G2772-L2772,=G2772-M2772,,=O2772/L2772
2772,891,890,1,1000,7.52,76,7.52,0,,129.25,106.400000000037,122.71,,=G2773-L2773,=G2773-M2773,,=O2773/L2773
2773,891,896,1,500,8.87,40,8.87,0,,26.4,39.660000000018,26.91,,=G2774-L2774,=G2774-M2774,,=O2774/L2774
2774,891,897,1,1500,5.63,867,5.72,0,,729.52,886.070000000028,720.28,,=G2775-L2775,=G2775-M2775,,=O2775/L2775
2775,891,899,1,1000,7.18,35,7.18,0,,63.8,60.5599999999976,62.5,,=G2776-L2776,=G2776-M2776,,=O2776/L2776
2776,892,346,3,49500,0,2210,0,0,,2215.79,2215.79000000007,2210,,=G2777-L2777,=G2777-M2777,,=O2777/L2777
2777,892,885,1,500,8.3,163,8.31,0,,405.63,154.680000000014,392.16,,=G2778-L2778,=G2778-M2778,,=O2778/L2778
2778,892,886,1,1000,6.8,556,6.9,0,,888.68,564.350000000042,867.41,,=G2779-L2779,=G2779-M2779,,=O2779/L2779
2779,892,897,1,1000,5.06,1688,11.22,0,,1986.31,1663.01,1977.74,,=G2780-L2780,=G2780-M2780,,=O2780/L2780
2780,893,347,3,49500,0,144,0,0,,149.59,149.590000000003,144,,=G2781-L2781,=G2781-M2781,,=O2781/L2781
2781,893,887,1,500,6.87,179,6.89,0,,544,214.07000000005,515.08,,=G2782-L2782,=G2782-M2782,,=O2782/L2782
2782,893,894,1,2000,7.82,164,7.82,0,,383.43,225.629999999975,367.66,,=G2783-L2783,=G2783-M2783,,=O2783/L2783
2783,893,898,1,2000,7.48,266,7.48,0,,806.57,279.220000000022,799.83,,=G2784-L2784,=G2784-M2784,,=O2784/L2784
2784,893,901,1,500,11.38,35,11.38,0,,55.29,32.6100000000078,53.83,,=G2785-L2785,=G2785-M2785,,=O2785/L2785
2785,894,348,3,49500,0,134,0,0,,137.13,137.129999999975,134,,=G2786-L2786,=G2786-M2786,,=O2786/L2786
2786,894,888,1,1000,6.94,129,6.94,0,,167.19,158.659999999996,160.18,,=G2787-L2787,=G2787-M2787,,=O2787/L2787
2787,894,893,1,2000,7.82,201,7.82,0,,385.57,213.163400790865,378.18,,=G2788-L2788,=G2788-M2788,,=O2788/L2788
2788,894,910,1,500,10.63,214,10.68,0,,413.8,255.880000000004,397.76,,=G2789-L2789,=G2789-M2789,,=O2789/L2789
2789,895,349,3,49500,0,64,0,0,,66.26,66.2600000000311,64,,=G2790-L2790,=G2790-M2790,,=O2790/L2790
2790,895,889,1,500,8.59,88,8.59,0,,113.32,85.2800000000206,105.97,,=G2791-L2791,=G2791-M2791,,=O2791/L2791
2791,895,896,1,500,7.51,102,7.51,0,,125.49,101.330000000023,118.92,,=G2792-L2792,=G2792-M2792,,=O2792/L2792
2792,896,350,3,49500,0,76,0,0,,79.35,79.3500000000494,76,,=G2793-L2793,=G2793-M2793,,=O2793/L2793
2793,896,890,1,2000,8.26,13,8.26,0,,107.07,14.9400000000168,100.06,,=G2794-L2794,=G2794-M2794,,=O2794/L2794
2794,896,891,1,500,8.87,230,8.93,0,,127.61,229.780000000013,125.78,,=G2795-L2795,=G2795-M2795,,=O2795/L2795
2795,896,895,1,500,7.51,45,7.51,0,,79.44,43.1800000000293,74.88,,=G2796-L2796,=G2796-M2796,,=O2796/L2796
2796,896,899,1,500,9.23,30,9.23,0,,202.75,29.6599999999962,198.13,,=G2797-L2797,=G2797-M2797,,=O2797/L2797
2797,897,351,3,49500,0,3425,0,0,,3432.89,3432.88999999999,3425,,=G2798-L2798,=G2798-M2798,,=O2798/L2798
2798,897,443,1,500,1.3,528,1.54,0,,278.23,527.150000000016,276.98,,=G2799-L2799,=G2799-M2799,,=O2799/L2799
2799,897,891,1,1500,5.63,211,5.63,0,,207.09,225.340000000047,204.17,,=G2800-L2800,=G2800-M2800,,=O2800/L2800
2800,897,892,1,1000,5.06,1431,8.24,0,,1687.82,1394.07000000001,1669.47,,=G2801-L2801,=G2801-M2801,,=O2801/L2801
2801,897,899,1,500,6.6,57,6.6,0,,93.21,55.010000000002,92.06,,=G2802-L2802,=G2802-M2802,,=O2802/L2802
2802,898,352,3,49500,0,380,0,0,,382.59,382.589999999989,380,,=G2803-L2803,=G2803-M2803,,=O2803/L2803
2803,898,442,1,500,6.49,115,6.49,0,,580.78,132.60000000002,576.12,,=G2804-L2804,=G2804-M2804,,=O2804/L2804
2804,898,443,1,500,3.98,842,8.78,0,,793.21,817.380000000048,791.39,,=G2805-L2805,=G2805-M2805,,=O2805/L2805
2805,898,893,1,2000,7.48,159,7.48,0,,704.75,208.779999999991,690.43,,=G2806-L2806,=G2806-M2806,,=O2806/L2806
2806,898,900,1,1500,5.6,95,5.6,0,,74.11,96.7900000000154,72.17,,=G2807-L2807,=G2807-M2807,,=O2807/L2807
2807,899,353,3,49500,0,126,0,0,,130.69,130.690000000002,126,,=G2808-L2808,=G2808-M2808,,=O2808/L2808
2808,899,442,1,500,2.78,83,2.78,0,,160.08,108.409999999988,155.24,,=G2809-L2809,=G2809-M2809,,=O2809/L2809
2809,899,891,1,1000,7.18,53,7.18,0,,92.14,67.0500000000029,91.21,,=G2810-L2810,=G2810-M2810,,=O2810/L2810
2810,899,896,1,500,9.23,30,9.23,0,,156.45,25.6500000000451,152.24,,=G2811-L2811,=G2811-M2811,,=O2811/L2811
2811,899,897,1,500,6.6,243,6.66,0,,376.28,238.789999999993,373.24,,=G2812-L2812,=G2812-M2812,,=O2812/L2812
2812,900,354,3,49500,0,89,0,0,,92.06,92.0600000000122,89,,=G2813-L2813,=G2813-M2813,,=O2813/L2813
2813,900,898,1,1500,5.6,331,5.6,0,,255.96,319.230000000025,252.42,,=G2814-L2814,=G2814-M2814,,=O2814/L2814
2814,900,901,1,500,7.89,56,7.89,0,,51.3,53.5100000000093,48.58,,=G2815-L2815,=G2815-M2815,,=O2815/L2815
2815,901,355,3,49500,0,86,0,0,,86.12,86.1200000000171,86,,=G2816-L2816,=G2816-M2816,,=O2816/L2816
2816,901,893,1,500,11.38,67,11.38,0,,153.9,90.6300000000119,141.58,,=G2817-L2817,=G2817-M2817,,=O2817/L2817
2817,901,900,1,500,7.89,143,7.9,0,,80.75,123.539999999993,79.83,,=G2818-L2818,=G2818-M2818,,=O2818/L2818
2818,902,356,3,49500,0,17103,0,0,,17118.24,17118.2399999999,17103,,=G2819-L2819,=G2819-M2819,,=O2819/L2819
2819,902,513,1,3500,3.59,2646,3.77,0,,877.67,2041.72748426494,873.01,,=G2820-L2820,=G2820-M2820,,=O2820/L2820
2820,902,541,1,2500,8.02,1997,8.51,0,,5373.34,2013.11999999998,5310.06,,=G2821-L2821,=G2821-M2821,,=O2821/L2821
2821,902,542,1,10500,4.21,3057,4.21,0,,4409.11,3397.52999999999,4408.55,,=G2822-L2822,=G2822-M2822,,=O2822/L2822
2822,902,660,1,4500,6.04,4346,6.83,0,,4527.13,4358.81000000002,4514.56,,=G2823-L2823,=G2823-M2823,,=O2823/L2823
